C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_009.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_009.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_009.jpg,0,1,0,17.3248
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_084.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_084.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_084.jpg,0,1,0,18.08107
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_152.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_152.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_152.jpg,0,1,0,18.89257
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_225.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_225.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_225.jpg,0,1,0,19.42016
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_295.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_295.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_295.jpg,0,1,0,20.24526
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_369.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_369.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_369.jpg,0,1,0,21.06149
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_442.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_442.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_442.jpg,0,1,0,21.68161
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_509.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_509.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_509.jpg,0,1,0,22.4693
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_576.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_576.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_576.jpg,0,1,0,23.05652
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_649.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_649.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_649.jpg,0,1,0,23.8387
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_719.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_719.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_719.jpg,0,1,0,24.4208
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_788.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_788.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_788.jpg,0,1,0,25.19135
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_857.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_857.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_857.jpg,0,1,0,25.76518
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_49_927.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_49_927.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_49_927.jpg,0,1,0,26.52496
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_003.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_003.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_003.jpg,0,1,0,27.09068
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_072.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_072.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_072.jpg,0,1,0,27.8398
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_139.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_139.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_139.jpg,0,1,0,28.39779
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_211.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_211.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_211.jpg,0,1,0,29.13615
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_284.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_284.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_284.jpg,0,1,0,29.68604
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_357.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_357.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_357.jpg,0,1,0,30.19123
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_427.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_427.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_427.jpg,0,1,0,30.19036
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_501.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_501.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_501.jpg,0,1,0,30.19036
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_571.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_571.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_571.jpg,0,1,0,30.19027
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_641.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_641.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_641.jpg,0,1,0,30.1902
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_718.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_718.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_718.jpg,0,1,0,30.19018
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_792.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_792.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_792.jpg,0,1,0,30.19022
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_863.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_863.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_863.jpg,0,1,0,30.1902
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_50_933.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_50_933.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_50_933.jpg,0,1,0,30.19037
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_007.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_007.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_007.jpg,0,1,0,30.19028
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_076.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_076.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_076.jpg,0,1,0,30.19024
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_145.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_145.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_145.jpg,0,1,0,30.19025
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_220.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_220.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_220.jpg,0.2,1,0,30.18012
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_288.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_288.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_288.jpg,0.4,1,0,30.15798
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_360.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_360.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_360.jpg,0.5500001,1,0,30.13982
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_431.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_431.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_431.jpg,0.7500002,1,0,29.5444
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_499.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_499.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_499.jpg,0.7311379,1,0,29.99598
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_569.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_569.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_569.jpg,0.4999236,0.7687858,0,28.82087
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_638.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_638.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_638.jpg,0.3214146,0.5902768,0,29.01311
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_709.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_709.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_709.jpg,0.07656507,0.3454273,0,27.78986
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_780.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_780.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_780.jpg,0,0.154573,0,27.16621
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_854.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_854.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_854.jpg,0,0,0,26.07501
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_923.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_923.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_923.jpg,0,0.0233856,0,25.6122
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_51_991.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_51_991.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_51_991.jpg,0,0.2709837,0,25.01228
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_063.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_063.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_063.jpg,0,0.4463583,0,24.62785
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_130.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_130.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_130.jpg,0,0.6903093,0,24.42901
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_198.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_198.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_198.jpg,0,0.8766588,0,24.46188
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_268.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_268.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_268.jpg,0,1,0,25.04609
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_340.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_340.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_340.jpg,0,1,0,25.13697
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_410.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_410.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_410.jpg,0,1,0,25.57905
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_481.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_481.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_481.jpg,0,1,0,25.79473
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_548.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_548.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_548.jpg,0,1,0,26.21664
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_621.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_621.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_621.jpg,0,0.8206801,0,26.31729
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_689.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_689.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_689.jpg,0,0.5769928,0,26.35258
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_762.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_762.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_762.jpg,0,0.4008895,0,26.04794
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_830.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_830.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_830.jpg,0,0.1533001,0,25.60557
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_899.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_899.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_899.jpg,0,0,0,25.02943
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_52_967.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_52_967.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_52_967.jpg,0,0,0,24.42
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_039.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_039.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_039.jpg,-0.1,0,0,24.17009
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_108.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_108.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_108.jpg,-0.3,0,0,23.71552
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_177.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_177.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_177.jpg,-0.45,0,0,23.37154
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_246.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_246.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_246.jpg,-0.4541852,0,0,22.87622
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_313.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_313.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_313.jpg,-0.2140965,0,0,22.4763
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_383.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_383.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_383.jpg,-0.01899627,0,0,22.32398
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_450.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_450.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_450.jpg,0,0,0,22.08241
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_519.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_519.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_519.jpg,0,0,0,22.00228
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_589.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_589.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_589.jpg,0,0,0,21.75178
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_658.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_658.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_658.jpg,0.1,0,0,21.60242
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_727.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_727.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_727.jpg,0.3,0,0,21.38124
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_794.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_794.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_794.jpg,0.45,0,0,21.1888
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_863.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_863.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_863.jpg,0.5976084,0,0,20.93679
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_932.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_932.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_932.jpg,0.3593148,0,0,20.72934
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_53_998.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_53_998.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_53_998.jpg,0.1909327,0.08159161,0,20.62919
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_068.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_068.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_068.jpg,0,0.3230667,0,20.64669
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_140.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_140.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_140.jpg,0,0.5038392,0,20.81458
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_207.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_207.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_207.jpg,0,0.7414176,0,21.25327
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_277.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_277.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_277.jpg,0,0.9195436,0,21.72673
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_345.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_345.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_345.jpg,0,1,0,22.30683
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_416.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_416.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_416.jpg,0.2,1,0,23.08115
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_484.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_484.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_484.jpg,0.35,1,0,23.61852
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_552.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_552.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_552.jpg,0.5500001,1,0,24.26272
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_620.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_620.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_620.jpg,0.5370673,1,0,24.72095
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_693.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_693.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_693.jpg,0.3051796,1,0,25.48177
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_765.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_765.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_765.jpg,0.1106935,1,0,26.06061
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_835.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_835.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_835.jpg,0,1,0,26.79828
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_902.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_902.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_902.jpg,0,1,0,27.35731
C:\Users\DELL\Desktop\images\IMG\center_2020_11_11_20_58_54_970.jpg,C:\Users\DELL\Desktop\images\IMG\left_2020_11_11_20_58_54_970.jpg,C:\Users\DELL\Desktop\images\IMG\right_2020_11_11_20_58_54_970.jpg,0.2,1,0,28.0975
